date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_posted,month_posted,year_posted,mid_price_by_zipcode,price_per_sqft,sqft_lot_per_living,house_age
2014-12-16,305000.0,2,2,1610,1968,2,0,0,5,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968,Tuesday,December,2014,380000.0,189.44099378881987,1.222360248447205,35
2015-03-17,630000.0,3,3,1880,2200,2,0,0,3,8,1520,360,2007,0,98107,47.6666,-122.367,1500,1426,Tuesday,March,2015,529950.0,335.1063829787234,1.1702127659574468,8
2014-06-03,253000.0,2,1,1220,5000,1,0,0,5,7,860,360,1921,0,98055,47.4906,-122.204,1120,5000,Tuesday,June,2014,294950.0,207.37704918032787,4.098360655737705,93
2014-09-19,395000.0,4,1,2060,7900,1,0,0,4,7,1070,990,1957,0,98008,47.6028,-122.12,1830,8000,Friday,September,2014,545000.0,191.74757281553397,3.8349514563106797,57
2014-10-17,265000.0,3,2,1340,10290,1,0,0,4,7,1140,200,1981,0,98042,47.3553,-122.149,1760,7903,Friday,October,2014,292000.0,197.76119402985074,7.67910447761194,33
2014-07-21,225000.0,2,1,1030,9192,1,0,0,4,6,1030,0,1959,0,98058,47.4565,-122.181,1030,9190,Monday,July,2014,335000.0,218.44660194174756,8.924271844660193,55
2014-09-17,338500.0,4,2,2717,4513,2,0,0,3,8,2717,0,2005,0,98001,47.3373,-122.266,2550,4841,Wednesday,September,2014,260000.0,124.58594037541405,1.661023187338977,9
2014-05-12,300000.0,2,1,1360,8100,1,0,0,3,7,860,500,1975,0,98177,47.7295,-122.359,1830,6766,Monday,May,2014,554000.0,220.58823529411765,5.955882352941177,39
2014-08-20,255000.0,2,1,1260,7810,2,0,0,3,6,1260,0,1945,0,98178,47.5003,-122.248,1260,7755,Wednesday,August,2014,278277.0,202.38095238095238,6.198412698412699,69
2014-06-20,337000.0,4,3,2240,8504,2,0,0,3,7,2240,0,1992,0,98155,47.7348,-122.295,1570,8460,Friday,June,2014,375000.0,150.44642857142858,3.7964285714285713,22
2015-04-16,324900.0,3,2,2080,9740,2,0,0,3,8,2080,0,1988,0,98092,47.261,-122.219,2080,8705,Thursday,April,2015,309780.0,156.20192307692307,4.6826923076923075,27
2014-07-07,821000.0,3,2,2760,8476,1,0,0,4,8,1690,1070,1967,0,98040,47.5402,-122.215,2610,9835,Monday,July,2014,993750.0,297.463768115942,3.071014492753623,47
2015-03-02,885000.0,4,3,3310,6000,2,0,2,3,8,2200,1110,2010,0,98136,47.5511,-122.391,1420,6000,Monday,March,2015,489950.0,267.3716012084592,1.8126888217522659,5
2014-06-10,360000.0,4,2,1630,10375,1,0,0,5,7,1630,0,1968,0,98077,47.7566,-122.073,1360,10026,Tuesday,June,2014,652475.0,220.85889570552146,6.365030674846626,46
2014-05-27,304000.0,3,1,900,7500,1,0,0,4,7,900,0,1972,0,98034,47.7314,-122.237,1960,7500,Tuesday,May,2014,445950.0,337.77777777777777,8.333333333333334,42
2015-03-16,376000.0,2,1,880,2400,1,0,0,3,6,760,120,1918,0,98118,47.5643,-122.275,1180,6300,Monday,March,2015,367500.0,427.27272727272725,2.727272727272727,97
2014-11-04,425000.0,4,1,1620,7875,1,0,0,3,7,1620,0,1956,0,98008,47.6041,-122.126,1890,8400,Tuesday,November,2014,545000.0,262.34567901234567,4.861111111111111,58
2014-07-22,187000.0,3,2,1730,1803,2,0,0,3,7,1730,0,2005,0,98166,47.4648,-122.335,1190,7980,Tuesday,July,2014,390000.0,108.09248554913295,1.0421965317919075,9
2014-06-27,710000.0,2,1,1640,4080,1,0,0,5,7,1540,100,1916,0,98105,47.6624,-122.325,1880,4080,Friday,June,2014,675000.0,432.9268292682927,2.4878048780487805,98
2015-03-25,585000.0,3,1,1840,7350,1,0,0,3,8,1370,470,1974,0,98033,47.6729,-122.166,1920,8518,Wednesday,March,2015,678350.0,317.9347826086956,3.994565217391304,41
2014-09-02,725000.0,3,2,2980,16996,2,0,0,3,10,2980,0,1992,0,98075,47.595,-122.016,2980,15438,Tuesday,September,2014,739999.0,243.28859060402684,5.703355704697986,22
2014-05-12,505000.0,4,2,2780,6369,1,0,0,3,8,1590,1190,1978,0,98034,47.7284,-122.216,2170,7490,Monday,May,2014,445950.0,181.6546762589928,2.2910071942446044,36
2015-04-18,90000.0,1,1,560,4120,1,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4120,Saturday,April,2015,315000.0,160.71428571428572,7.357142857142857,68
2015-04-09,400000.0,4,2,2060,3060,2,0,0,3,7,2060,0,1968,0,98118,47.5631,-122.285,1630,3766,Thursday,April,2015,367500.0,194.1747572815534,1.4854368932038835,47
2015-02-17,407000.0,3,1,1140,7785,1,0,0,3,8,1140,0,1954,0,98177,47.709,-122.363,2080,10620,Tuesday,February,2015,554000.0,357.0175438596491,6.828947368421052,61
2014-12-19,651000.0,3,1,1890,4400,1,0,0,5,7,1890,0,1919,0,98105,47.6662,-122.326,1620,4080,Friday,December,2014,675000.0,344.44444444444446,2.328042328042328,95
2015-02-05,485000.0,3,2,2090,7450,1,0,0,3,7,1350,740,1978,0,98155,47.7598,-122.303,1740,7644,Thursday,February,2015,375000.0,232.05741626794259,3.5645933014354068,37
2015-01-13,460000.0,4,2,3460,13168,2,0,0,4,8,3460,0,1932,1986,98022,47.2046,-121.996,1500,7670,Tuesday,January,2015,279500.0,132.9479768786127,3.8057803468208093,83
2015-03-09,369000.0,2,1,1320,6135,1,0,0,4,7,880,440,1942,0,98126,47.5265,-122.379,1050,4693,Monday,March,2015,395750.0,279.54545454545456,4.6477272727272725,73
2014-09-16,155000.0,2,1,810,4755,1,0,0,3,7,810,0,1980,0,98118,47.5313,-122.28,1180,4755,Tuesday,September,2014,367500.0,191.35802469135803,5.87037037037037,34
2014-12-15,1000000.0,3,1,1880,5450,1,0,0,4,8,1880,0,1924,0,98112,47.6453,-122.302,2580,5450,Monday,December,2014,915000.0,531.9148936170212,2.898936170212766,90
2015-02-11,419625.0,4,2,2680,11590,2,0,0,4,9,2680,0,1988,0,98058,47.4395,-122.163,2580,8225,Wednesday,February,2015,335000.0,156.57649253731344,4.324626865671642,27
2015-02-18,435000.0,3,2,2040,6880,2,0,0,4,7,2040,0,1954,0,98133,47.7601,-122.351,1710,7597,Wednesday,February,2015,375000.0,213.23529411764707,3.372549019607843,61
2015-05-11,379000.0,4,1,2180,7876,1,0,0,4,7,1290,890,1977,0,98056,47.5157,-122.191,1960,7225,Monday,May,2015,380000.0,173.85321100917432,3.612844036697248,38
2015-02-24,293000.0,4,2,1870,5371,2,0,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,2380,4502,Tuesday,February,2015,342000.0,156.68449197860963,2.872192513368984,6
2014-08-06,592100.0,4,2,2310,7851,1,0,0,4,8,1790,520,1989,0,98006,47.5473,-122.187,2230,7359,Wednesday,August,2014,760184.5,256.32034632034635,3.398701298701299,25
2014-11-10,362000.0,3,1,1120,9730,1,0,0,3,7,1120,0,1944,1989,98011,47.7372,-122.221,2530,8717,Monday,November,2014,470000.0,323.2142857142857,8.6875,70
2014-12-03,227000.0,3,1,1340,10035,1,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,10035,Wednesday,December,2014,278277.0,169.40298507462686,7.4888059701492535,55
2014-08-19,335500.0,3,1,1260,8487,1,0,0,3,7,1260,0,1970,0,98011,47.7664,-122.201,1890,13051,Tuesday,August,2014,470000.0,266.26984126984127,6.735714285714286,44
2015-03-26,338000.0,5,2,2400,4496,2,0,0,3,7,2400,0,2004,0,98042,47.3692,-122.126,1880,4319,Thursday,March,2015,292000.0,140.83333333333334,1.8733333333333333,11
2014-10-22,163500.0,3,1,940,7200,1,0,0,4,7,940,0,1954,0,98002,47.2979,-122.223,1090,7800,Wednesday,October,2014,235000.0,173.93617021276594,7.659574468085107,60
2014-11-24,199988.0,2,1,860,5000,1,0,0,3,7,860,0,1949,0,98178,47.5005,-122.267,1130,6000,Monday,November,2014,278277.0,232.54418604651164,5.813953488372093,65
2015-04-07,320000.0,4,2,3130,5200,2,0,0,3,7,3130,0,2005,0,98042,47.3828,-122.098,3020,5200,Tuesday,April,2015,292000.0,102.23642172523962,1.6613418530351438,10
2014-06-16,450000.0,6,2,3550,11780,1,0,0,4,8,2960,590,1948,0,98125,47.7218,-122.312,2360,8850,Monday,June,2014,425000.0,126.7605633802817,3.3183098591549296,66
2014-10-30,249900.0,2,2,1470,2541,2,0,0,3,6,1470,0,2005,0,98038,47.3502,-122.02,1310,2721,Thursday,October,2014,342000.0,170.0,1.7285714285714286,9
2014-06-12,223000.0,2,1,910,9869,1,0,0,3,6,910,0,1957,0,98058,47.4572,-122.184,1480,9750,Thursday,June,2014,335000.0,245.05494505494505,10.845054945054946,57
2015-05-05,350000.0,4,2,1780,10416,1,0,0,5,7,1060,720,1963,0,98055,47.4414,-122.189,1780,9975,Tuesday,May,2015,294950.0,196.62921348314606,5.851685393258427,52
2015-04-09,310000.0,5,2,2730,7344,1,0,0,5,7,1510,1220,1962,0,98058,47.4602,-122.171,1730,7700,Thursday,April,2015,335000.0,113.55311355311355,2.6901098901098903,53
2014-08-12,185000.0,2,1,900,8000,1,0,0,4,6,900,0,1954,0,98198,47.4217,-122.317,1240,8000,Tuesday,August,2014,265000.0,205.55555555555554,8.88888888888889,60
2014-12-12,365000.0,4,2,2905,4874,2,0,0,3,9,2905,0,2003,0,98031,47.4084,-122.169,2900,5271,Friday,December,2014,288200.0,125.64543889845095,1.6777969018932875,11
2015-04-23,333500.0,3,1,2230,9120,1,0,0,3,7,1390,840,1959,0,98146,47.5008,-122.358,1420,8450,Thursday,April,2015,305000.0,149.55156950672645,4.089686098654709,56
2014-11-20,385000.0,3,2,1680,8450,1,0,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,1850,8300,Thursday,November,2014,554000.0,229.16666666666666,5.029761904761905,54
2014-05-20,345000.0,3,1,1240,11200,1,0,0,4,7,1240,0,1954,0,98006,47.5716,-122.138,1240,11008,Tuesday,May,2014,760184.5,278.2258064516129,9.03225806451613,60
2014-05-23,440000.0,4,2,2560,10400,1,0,0,4,7,1280,1280,1965,0,98027,47.5225,-122.04,1740,11050,Friday,May,2014,570500.0,171.875,4.0625,49
2014-09-25,444500.0,3,2,2600,4724,2,0,0,3,7,2600,0,2002,0,98065,47.5359,-121.878,2400,4724,Thursday,September,2014,500000.0,170.96153846153845,1.8169230769230769,12
2015-03-12,680000.0,4,1,1660,6075,1,0,0,5,7,1660,0,1915,0,98117,47.6755,-122.403,1810,5400,Thursday,March,2015,544000.0,409.6385542168675,3.6596385542168677,100
2014-09-09,420000.0,3,1,1140,8558,1,0,0,4,7,1140,0,1982,0,98033,47.7027,-122.198,1490,10530,Tuesday,September,2014,678350.0,368.42105263157896,7.507017543859649,32
2014-12-29,438500.0,3,2,3050,10689,2,0,0,4,9,3050,0,1988,0,98092,47.3326,-122.201,2697,10925,Monday,December,2014,309780.0,143.7704918032787,3.5045901639344264,26
2014-09-18,109500.0,2,1,800,10625,1,0,0,3,6,800,0,1942,0,98168,47.496,-122.317,1130,10625,Thursday,September,2014,235000.0,136.875,13.28125,72
2015-04-10,461000.0,4,2,1700,7495,1,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,7495,Friday,April,2015,375000.0,271.1764705882353,4.408823529411765,51
2014-08-11,968000.0,4,1,2630,9645,1,0,0,4,9,2630,0,1963,0,98040,47.5459,-122.228,2690,10439,Monday,August,2014,993750.0,368.0608365019011,3.667300380228137,51
2014-09-23,355000.0,3,1,1960,7705,1,0,0,4,7,980,980,1950,0,98106,47.53,-122.347,1380,4349,Tuesday,September,2014,315000.0,181.12244897959184,3.931122448979592,64
2015-03-26,256500.0,5,2,1960,7350,1,0,0,4,7,1360,600,1969,0,98058,47.4368,-122.165,1900,7350,Thursday,March,2015,335000.0,130.8673469387755,3.75,46
2014-12-23,269000.0,3,2,1950,8661,1,0,0,4,8,1950,0,1966,0,98023,47.3127,-122.362,1950,8800,Tuesday,December,2014,268450.0,137.94871794871796,4.441538461538461,48
2014-06-20,885000.0,3,2,2060,9552,1,0,0,4,9,1610,450,1975,0,98040,47.5402,-122.231,2930,11212,Friday,June,2014,993750.0,429.6116504854369,4.636893203883496,39
2015-04-23,455000.0,3,2,1640,9825,1,0,0,4,7,1090,550,1971,0,98034,47.7244,-122.2,1500,9750,Thursday,April,2015,445950.0,277.4390243902439,5.990853658536586,44
2014-06-09,980000.0,4,2,2730,4800,1,0,0,5,8,2230,500,1909,0,98119,47.642,-122.358,2190,4200,Monday,June,2014,744975.0,358.97435897435895,1.7582417582417582,105
2014-08-01,412500.0,3,1,1530,6300,1,0,0,3,6,1530,0,1942,2004,98126,47.516,-122.375,920,6300,Friday,August,2014,395750.0,269.6078431372549,4.117647058823529,72
2014-12-17,740000.0,4,3,3060,4777,2,0,0,3,9,3060,0,2007,0,98029,47.555,-122.0,3060,4935,Wednesday,December,2014,575000.0,241.83006535947712,1.5611111111111111,7
2015-03-12,326000.0,2,1,1030,798,3,0,0,3,8,1030,0,2008,0,98103,47.6975,-122.34,1020,1026,Thursday,March,2015,550000.0,316.50485436893206,0.7747572815533981,7
2014-06-07,568500.0,4,2,2460,4200,2,0,0,3,8,2460,0,1998,0,98074,47.6041,-122.02,2460,4200,Saturday,June,2014,642000.0,231.09756097560975,1.7073170731707317,16
2014-09-22,620000.0,4,2,2500,8282,2,0,0,3,9,2500,0,2013,0,98056,47.5127,-122.169,2500,8046,Monday,September,2014,380000.0,248.0,3.3128,1
2015-04-17,283000.0,3,1,1830,7600,2,0,0,3,7,1490,340,1947,0,98106,47.5317,-122.351,1300,4000,Friday,April,2015,315000.0,154.6448087431694,4.1530054644808745,68
2014-08-14,875000.0,6,3,2820,4536,2,0,0,4,8,1930,890,1917,0,98105,47.6688,-122.309,2820,4536,Thursday,August,2014,675000.0,310.2836879432624,1.6085106382978724,97
2014-10-23,289950.0,3,2,2070,6145,2,0,0,3,7,2070,0,2003,0,98092,47.3357,-122.172,2070,5297,Thursday,October,2014,309780.0,140.07246376811594,2.968599033816425,11
2014-11-14,252500.0,3,2,1780,7192,1,0,0,4,7,1250,530,1974,0,98031,47.4093,-122.173,1870,8500,Friday,November,2014,288200.0,141.85393258426967,4.040449438202248,40
2014-10-29,376000.0,4,2,2200,6750,1,0,0,5,8,1480,720,1959,0,98056,47.5215,-122.202,2710,6750,Wednesday,October,2014,380000.0,170.9090909090909,3.0681818181818183,55
2014-05-22,635700.0,4,2,3240,13978,1,0,0,3,9,1860,1380,1977,0,98074,47.6298,-122.057,3150,12767,Thursday,May,2014,642000.0,196.2037037037037,4.314197530864197,37
2014-10-28,710000.0,4,2,2880,12349,2,0,0,3,10,2880,0,1996,0,98075,47.5879,-121.973,3490,11539,Tuesday,October,2014,739999.0,246.52777777777777,4.287847222222222,18
2015-03-01,440000.0,3,1,1570,5120,1,0,2,3,7,980,590,1947,0,98177,47.7166,-122.365,2420,7200,Sunday,March,2015,554000.0,280.2547770700637,3.261146496815287,68
2014-06-30,439000.0,3,2,3180,7904,1,0,0,3,8,1810,1370,2006,0,98056,47.489,-122.181,1950,7800,Monday,June,2014,380000.0,138.0503144654088,2.4855345911949684,8
2014-06-16,455000.0,2,1,1310,12196,1,0,0,3,6,1310,0,1970,0,98052,47.6487,-122.122,2970,12196,Monday,June,2014,615000.0,347.32824427480915,9.309923664122138,44
2014-05-19,225000.0,2,1,910,9612,1,0,0,4,7,910,0,1981,0,98058,47.4297,-122.152,1410,9611,Monday,May,2014,335000.0,247.25274725274724,10.562637362637362,33
2014-07-28,250000.0,3,1,1460,10914,1,0,0,4,7,1460,0,1959,0,98058,47.4511,-122.173,1490,8314,Monday,July,2014,335000.0,171.23287671232876,7.475342465753425,55
2015-04-07,685000.0,3,1,2720,4720,1,0,0,4,7,1580,1140,1925,0,98105,47.6691,-122.29,1660,4640,Tuesday,April,2015,675000.0,251.83823529411765,1.7352941176470589,90
2014-06-20,420000.0,5,2,2280,10319,1,0,0,3,8,1300,980,1959,0,98177,47.7566,-122.363,2370,8056,Friday,June,2014,554000.0,184.21052631578948,4.525877192982456,55
2014-11-22,245000.0,2,1,670,1675,1,0,0,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,1740,Saturday,November,2014,450000.0,365.67164179104475,2.5,54
2014-11-04,275000.0,4,2,1480,15000,1,0,0,4,7,1480,0,1957,0,98055,47.4312,-122.196,1450,8768,Tuesday,November,2014,294950.0,185.8108108108108,10.135135135135135,57
2014-10-29,270000.0,3,2,2330,8000,1,0,0,3,7,1390,940,1986,0,98023,47.2958,-122.368,1570,7227,Wednesday,October,2014,268450.0,115.87982832618026,3.4334763948497855,28
2014-10-21,767250.0,4,3,2170,2500,2,0,0,3,8,1710,460,1997,0,98115,47.6742,-122.303,2170,4080,Tuesday,October,2014,567000.0,353.57142857142856,1.152073732718894,17
2014-09-04,229000.0,3,2,1760,9900,1,0,0,4,7,1760,0,1943,0,98166,47.4783,-122.338,1190,9900,Thursday,September,2014,390000.0,130.11363636363637,5.625,71
2014-12-05,369000.0,4,2,2370,6557,2,0,0,3,9,2370,0,1998,0,98042,47.423,-122.155,2370,7378,Friday,December,2014,292000.0,155.69620253164558,2.7666666666666666,16
2015-02-02,338500.0,2,1,720,6050,1,0,0,2,5,720,0,1951,0,98125,47.7259,-122.29,1480,7280,Monday,February,2015,425000.0,470.1388888888889,8.402777777777779,64
2015-04-29,256000.0,3,1,950,4000,1,0,0,3,7,780,170,1949,0,98118,47.5232,-122.284,1230,4000,Wednesday,April,2015,367500.0,269.4736842105263,4.2105263157894735,66
2015-03-04,470000.0,3,2,1980,9725,2,0,0,3,8,1980,0,1994,0,98045,47.4856,-121.802,2070,9834,Wednesday,March,2015,399500.0,237.37373737373738,4.911616161616162,21
2014-05-27,675000.0,3,2,2540,7680,2,0,1,4,9,2540,0,1940,2001,98177,47.7175,-122.364,2490,7680,Tuesday,May,2014,554000.0,265.748031496063,3.0236220472440944,74
2014-11-10,369950.0,4,2,2760,7533,1,0,0,3,8,1400,1360,1997,0,98042,47.371,-122.108,2340,7943,Monday,November,2014,292000.0,134.03985507246378,2.7293478260869564,17
2014-09-15,615000.0,5,3,2950,7980,2,0,3,3,9,2350,600,2005,0,98065,47.5339,-121.858,2950,7980,Monday,September,2014,500000.0,208.47457627118644,2.705084745762712,9
2014-10-21,799500.0,4,2,2760,5750,2,0,0,3,8,2760,0,1993,0,98112,47.627,-122.303,2760,5390,Tuesday,October,2014,915000.0,289.67391304347825,2.0833333333333335,21
2014-07-09,187000.0,2,1,840,11600,1,0,0,3,6,840,0,1952,0,98168,47.492,-122.302,1610,9120,Wednesday,July,2014,235000.0,222.61904761904762,13.80952380952381,62
2014-05-20,598000.0,5,2,2890,12478,2,0,0,3,9,2890,0,1977,0,98074,47.6295,-122.052,2570,11880,Tuesday,May,2014,642000.0,206.92041522491348,4.317647058823529,37
2015-04-17,429950.0,3,2,2060,10160,1,0,0,4,8,1340,720,1967,0,98155,47.7712,-122.285,2320,11186,Friday,April,2015,375000.0,208.7135922330097,4.932038834951456,48
2015-03-31,347950.0,5,2,1700,13500,1,0,0,4,7,1700,0,1962,0,98059,47.4611,-122.067,1810,14550,Tuesday,March,2015,435000.0,204.6764705882353,7.9411764705882355,53
2014-10-29,205000.0,3,1,1210,10185,1,0,0,3,6,1210,0,1957,0,98146,47.4873,-122.345,1320,10245,Wednesday,October,2014,305000.0,169.4214876033058,8.417355371900827,57
2015-03-27,225000.0,3,2,1590,9200,1,0,0,4,7,1110,480,1979,0,98092,47.2917,-122.184,1880,9200,Friday,March,2015,309780.0,141.50943396226415,5.786163522012578,36
2014-10-06,705000.0,4,2,2620,10536,1,0,0,3,8,1520,1100,1979,0,98075,47.5847,-122.075,2760,12431,Monday,October,2014,739999.0,269.08396946564886,4.021374045801527,35
2015-05-05,535000.0,5,2,3190,6178,2,0,0,3,8,3190,0,2003,0,98059,47.5104,-122.154,2480,7548,Tuesday,May,2015,435000.0,167.7115987460815,1.9366771159874607,12
2015-01-21,222500.0,3,2,1450,9044,2,0,0,3,7,1450,0,1990,0,98022,47.1955,-121.987,1450,9044,Wednesday,January,2015,279500.0,153.44827586206895,6.237241379310345,25
2015-04-24,313500.0,2,1,1270,1282,2,0,0,3,8,1000,270,2006,0,98106,47.5581,-122.363,1270,1325,Friday,April,2015,315000.0,246.8503937007874,1.0094488188976378,9
2015-03-17,632000.0,3,2,2730,7521,2,0,2,3,9,2730,0,1992,0,98011,47.7704,-122.196,2700,8204,Tuesday,March,2015,470000.0,231.5018315018315,2.754945054945055,23
2015-03-22,467000.0,3,2,1840,3432,2,0,0,3,7,1840,0,2012,0,98155,47.7368,-122.295,1280,7573,Sunday,March,2015,375000.0,253.80434782608697,1.8652173913043477,3
2015-04-24,339000.0,3,2,1970,7210,1,0,0,4,8,1380,590,1978,0,98030,47.3821,-122.171,1970,7350,Friday,April,2015,282255.0,172.08121827411168,3.6598984771573604,37
2014-06-19,712000.0,3,2,3200,6699,2,0,0,3,9,3200,0,2004,0,98075,47.5884,-121.991,3020,6699,Thursday,June,2014,739999.0,222.5,2.0934375,10
2014-05-20,335000.0,3,1,1060,10050,1,0,0,4,7,1060,0,1967,0,98028,47.7355,-122.231,1570,9938,Tuesday,May,2014,445000.0,316.0377358490566,9.481132075471699,47
2014-07-17,470000.0,3,3,1740,1693,2,0,0,3,8,1360,380,2007,0,98116,47.558,-122.382,1130,1626,Thursday,July,2014,562750.0,270.11494252873564,0.9729885057471265,7
2014-07-24,367000.0,3,1,810,7000,1,0,0,3,7,810,0,1968,0,98052,47.6591,-122.134,1820,7589,Thursday,July,2014,615000.0,453.08641975308643,8.641975308641975,46
2014-05-24,440500.0,3,2,2460,4399,2,0,0,3,7,2460,0,2007,0,98065,47.5415,-121.884,2060,4399,Saturday,May,2014,500000.0,179.0650406504065,1.7882113821138212,7
2014-05-27,305000.0,4,1,2100,9288,1,0,0,4,7,1050,1050,1968,0,98058,47.4558,-122.171,1600,8550,Tuesday,May,2014,335000.0,145.23809523809524,4.422857142857143,46
2014-09-08,635000.0,3,1,1530,5000,1,0,2,3,7,1020,510,1948,0,98117,47.6806,-122.36,1530,5000,Monday,September,2014,544000.0,415.0326797385621,3.2679738562091503,66
2014-06-27,1020000.0,3,2,1670,4800,1,0,3,3,8,1670,0,1903,0,98119,47.6356,-122.367,2300,4800,Friday,June,2014,744975.0,610.7784431137725,2.874251497005988,111
2014-06-02,342000.0,2,2,1175,1366,2,0,0,3,8,740,435,2005,0,98103,47.6962,-122.342,1710,1255,Monday,June,2014,550000.0,291.06382978723406,1.1625531914893616,9
2014-11-11,283000.0,3,2,2130,8800,1,0,0,3,8,1270,860,1978,0,98030,47.383,-122.168,1960,8075,Tuesday,November,2014,282255.0,132.8638497652582,4.131455399061033,36
2014-08-08,245000.0,4,2,1700,4268,2,0,0,3,7,1700,0,2000,0,98001,47.3303,-122.268,1700,4488,Friday,August,2014,260000.0,144.11764705882354,2.510588235294118,14
2014-06-05,355500.0,3,2,2600,5540,2,0,0,3,8,2600,0,2004,0,98038,47.3446,-122.041,2600,5540,Thursday,June,2014,342000.0,136.73076923076923,2.1307692307692307,10
2015-04-09,395000.0,3,1,1460,5000,1,0,0,4,7,1460,0,1934,1960,98115,47.6837,-122.32,1790,4000,Thursday,April,2015,567000.0,270.54794520547944,3.4246575342465753,81
2014-12-16,324900.0,4,2,2010,7280,2,0,0,4,8,2010,0,1988,0,98032,47.3585,-122.286,1660,7579,Tuesday,December,2014,249000.0,161.6417910447761,3.6218905472636815,26
2014-05-08,660000.0,3,1,1320,5750,1,0,0,5,7,1320,0,1918,0,98116,47.5848,-122.391,1440,5750,Thursday,May,2014,562750.0,500.0,4.356060606060606,96
2014-11-06,552321.0,3,2,1960,8469,2,0,0,4,8,1960,0,1984,0,98052,47.7236,-122.105,2040,8189,Thursday,November,2014,615000.0,281.7964285714286,4.3209183673469385,30
2014-05-28,1100000.0,2,1,2050,11900,1,0,0,4,8,2050,0,1950,0,98004,47.6209,-122.219,2980,11900,Wednesday,May,2014,1150000.0,536.5853658536586,5.804878048780488,64
2014-08-25,237000.0,3,1,1800,9216,1,0,0,4,7,1800,0,1950,0,98001,47.2739,-122.249,1400,10022,Monday,August,2014,260000.0,131.66666666666666,5.12,64
2015-05-04,402000.0,2,1,1210,5600,1,0,0,3,7,1210,0,1922,0,98136,47.5322,-122.392,1400,5028,Monday,May,2015,489950.0,332.2314049586777,4.628099173553719,93
2015-03-20,395900.0,3,1,1880,8706,1,0,0,3,7,940,940,1927,0,98155,47.7362,-122.292,1880,7200,Friday,March,2015,375000.0,210.58510638297872,4.6308510638297875,88
2014-10-22,442000.0,2,1,860,5535,1,0,0,3,7,860,0,1948,0,98103,47.6901,-122.331,1420,4960,Wednesday,October,2014,550000.0,513.953488372093,6.436046511627907,66
2014-10-15,795000.0,4,2,2890,16397,2,0,0,3,10,2890,0,1997,0,98077,47.7102,-122.072,3170,16397,Wednesday,October,2014,652475.0,275.0865051903114,5.673702422145329,17
2014-08-12,190500.0,3,2,1390,10155,1,0,0,3,7,1130,260,1980,0,98003,47.2575,-122.305,1790,10155,Tuesday,August,2014,267475.0,137.0503597122302,7.305755395683454,34
2014-11-20,808000.0,4,2,3340,7230,2,0,0,3,9,3340,0,1996,0,98027,47.549,-122.096,3230,7529,Thursday,November,2014,570500.0,241.91616766467067,2.1646706586826348,18
2014-08-26,500000.0,4,2,2040,6685,2,0,0,3,8,2040,0,1998,0,98133,47.7413,-122.354,1890,8253,Tuesday,August,2014,375000.0,245.09803921568627,3.2769607843137254,16
2014-06-19,775000.0,4,2,3010,15992,2,0,0,3,11,3010,0,1996,0,98075,47.5895,-121.994,3330,12333,Thursday,June,2014,739999.0,257.4750830564784,5.3129568106312295,18
2014-11-10,300000.0,5,1,2110,8500,1,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500,Monday,November,2014,375000.0,142.18009478672985,4.028436018957346,52
2015-04-10,496000.0,5,1,2110,8500,1,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500,Friday,April,2015,375000.0,235.07109004739337,4.028436018957346,53
2014-06-20,448000.0,4,2,2510,6853,2,0,2,3,9,2510,0,2006,0,98038,47.3547,-122.003,3400,6965,Friday,June,2014,342000.0,178.48605577689244,2.7302788844621513,8
2014-11-25,645000.0,2,2,2770,11884,1,0,3,4,8,1570,1200,1969,0,98070,47.5098,-122.474,2310,17097,Tuesday,November,2014,463750.0,232.8519855595668,4.290252707581227,45
2014-05-23,464600.0,3,1,1120,5500,1,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500,Friday,May,2014,489950.0,414.82142857142856,4.910714285714286,89
2014-07-28,590000.0,3,1,1530,2370,2,0,0,3,8,1530,0,1901,0,98122,47.6108,-122.303,1310,2370,Monday,July,2014,572000.0,385.62091503267976,1.5490196078431373,113
2014-10-07,399000.0,3,2,1800,3300,2,0,0,3,7,1690,110,2004,0,98118,47.5491,-122.276,1570,3902,Tuesday,October,2014,367500.0,221.66666666666666,1.8333333333333333,10
2014-10-15,305000.0,2,1,1030,6000,1,0,0,3,7,1030,0,1925,0,98118,47.5669,-122.283,1510,5000,Wednesday,October,2014,367500.0,296.11650485436894,5.825242718446602,89
2014-11-21,478000.0,3,1,1210,6175,1,0,0,3,7,1210,0,1976,0,98034,47.7291,-122.202,1520,7475,Friday,November,2014,445950.0,395.0413223140496,5.103305785123967,38
